dataset_id,dataset_title,source_file,mode,task_id,plain_minmax,reask_minmax,delta,n_valid_scores,task,instruction,difficulty,metadata_skill,metadata_domain,shift_direction,original_difficulty,problem,subject,level,level_label,model,category,second_turn,primary_tag,secondary_tags,primary_group,wildbench_id,session_id
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,17,0.8125,0.625,-0.1875,1,"How would a typical person answer each of the following questions about causation? Frank T., had an ongoing dispute with his neighbor over a stretch of land and one day decided to shoot his neighbor in the body. Frank T. had no experience with guns, his hand slipped on the barrel of the gun, and the shot went wild. Nonetheless, the bullet bounced off a large boulder several feet away and hit the neighbor's body, causing significant injury. Did Frank T. intentionally shoot his neighbor in the body?",1.0,expert level knowledge,"[""Commonsense Understanding"", ""Comprehension"", ""Completeness""]","[""Social Science"", ""Humanities""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,18,0.4375,0.2083333333333333,-0.2291666666666667,1,"Q: The following translations from German to English contain a particular error. That error will be one of the following types: Named Entities: An entity (names, places, locations, etc.) is changed to a different entity. Numerical Values: Numerical values (ordinals or cardinals), dates, and/or units are changed. Modifiers or Adjectives: The modifiers and adjectives pertaining to a noun are changed. Negation or Antonyms: Introduce or remove a negation or change comparatives to their antonyms. Facts: Trivial factual errors not pertaining to the above classes are introduced in the translations. Dropped Content: A significant clause in the translation is removed. Please identify that error. Source: In der Liste der Baudenkmale in Lenzen (Elbe) sind alle Baudenkmale der brandenburgischen Stadt Lenzen (Elbe) und ihrer Ortsteile aufgelistet. Translation: In the list of architectural monuments in Lenzen all architectural monuments of the Brandenburg city of Lenzen and its districts are listed. The translation contains an error pertaining to which part?",0.25,expert level knowledge,"[""Commonsense Understanding"", ""Factuality"", ""Logical Correctness""]","[""Language""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,20,0.8541666666666666,0.7708333333333334,-0.08333333333333326,1,"Predict the discourse marker continuation\n""Preferably, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Namely, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Absolutely, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""In the end, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Secondly, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Normally, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Frequently, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Technically, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Eventually, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""
    ""Meaning, an amplifier within a current sensor is used to control the rate that a switch can charge an external capacitor....""",1.0,expert level knowledge,"[""Comprehension"", ""Insightfulness"", ""Readability""]","[""Technology""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,21,0.8541666666666666,0.8125,-0.04166666666666663,1,Create a sentence using the provided pair of words that accurately portrays their connection.\n\nWord1: external iliac artery\nWord2: sacroiliac joint,0.75,expert level knowledge,"[""Commonsense Understanding"", ""Comprehension"", ""Completeness""]","[""Health""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,22,0.7916666666666666,0.7083333333333334,-0.08333333333333326,1,"Imagine yourself to be a surgeon, a truly great surgeon. Among other things you do, you transplant organs, and you are such a great surgeon that the organs you transplant always take. At the moment you have five patients who need organs. Two need one lung each, two need a kidney each, and the fifth needs a heart. If they do not get those organs today, they will all die; if you find organs for them today, you can transplant the organs and they will all live. But where to find the lungs, the kidneys, and the heart? The time is almost up when a report is brought to you that a young man who has just come into your clinic for his yearly check-up has exactly the right blood-type, and is in excellent health. Lo, you have a possible donor. All you need to do is cut him up and distribute his parts among the five who need them. You ask, but he says, \""Sorry. I deeply sympathize, but no.\"" Do you operate anyway?",1.0,expert level knowledge,"[""Comprehension"", ""Harmlessness"", ""Insightfulness""]","[""Health"", ""Humanities""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,23,0.3333333333333333,0.0833333333333333,-0.25,1,"In the following chess position, find a checkmate-in-one move.\n1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Qe7 6. Bd3 d5 7. O-O dxe4 8. Re1 Be6 9. Nxe6 fxe6 10. Bxe4 Nxe4 11. Nxe4 Nd7 12. Bg5 Qb4 13. Qg4 Qd4 14. Qxe6+ Be7 15.",0.25,expert level knowledge,"[""Logical Correctness"", ""Commonsense Understanding"", ""Conciseness""]","[""Culture""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,24,0.8541666666666666,0.7708333333333334,-0.08333333333333326,1,Classify MNIST Images converted to ASCII\n\n                            \n                            \n                            \n                            \n               BBBBB        \n              BBBBBB        \n             BBBBBBBBB      \n           BBBBBBBBBBB      \n           BBBBBBBBBBB      \n          BBBBBBBBBBBB      \n         BBBBBBBBB  BBB     \n        BBBBBB      BBB     \n       BBBBBBB      BBB     \n       BBBB         BBB     \n       BBB          BBB     \n      BBBB          BBB     \n      BBBB        BBBBB     \n      BBB        BBBBB      \n      BBB       BBBB        \n      BBB      BBBB         \n      BBBBBBBBBBBBB         \n      BBBBBBBBBBB           \n      BBBBBBBBB             \n       BBBBBBB              \n                            \n                            \n                            \n                            \n,0.75,expert level knowledge,"[""Logical Correctness"", ""Comprehension"", ""Commonsense Understanding""]","[""Technology"", ""Coding""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,25,0.9166666666666666,0.8958333333333334,-0.02083333333333326,1,Complete this code properly.\nCode: obtains default ssl socket factory with an ssl context based on the standard jsse trust material cacerts file in the security properties directory . system properties are not taken into consideration . concode_field_sep String SSLV2 concode_elem_sep X509HostnameVerifier STRICT_HOSTNAME_VERIFIER concode_elem_sep String TLS concode_elem_sep X509HostnameVerifier ALLOW_ALL_HOSTNAME_VERIFIER concode_elem_sep X509HostnameVerifier hostnameVerifier concode_elem_sep String[] supportedCipherSuites concode_elem_sep X509HostnameVerifier BROWSER_COMPATIBLE_HOSTNAME_VERIFIER concode_elem_sep String[] supportedProtocols concode_elem_sep javax.net.ssl.SSLSocketFactory socketfactory concode_elem_sep String SSL concode_field_sep void verifyHostname concode_elem_sep String[] split concode_elem_sep Socket createSocket concode_elem_sep Socket createLayeredSocket concode_elem_sep Socket connectSocket concode_elem_sep X509HostnameVerifier getHostnameVerifier concode_elem_sep SSLConnectionSocketFactory getSystemSocketFactory concode_elem_sep void prepareSocket,1.0,expert level knowledge,"[""Logical Efficiency"", ""Comprehension"", ""Conciseness""]","[""Coding""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,26,0.9583333333333334,0.8125,-0.14583333333333337,1,"pre_text: undesignated hedges was $ 41.2 million and $ 42.1 million , respectively . the fair value of these hedging instruments in the company 2019s consolidated balance sheets as of october 29 , 2011 and october 30 , 2010 was immaterial . interest rate exposure management 2014 on june 30 , 2009 , the company entered into interest rate swap transactions related to its outstanding 5.0% ( 5.0 % ) senior unsecured notes where the company swapped the notional amount of its $ 375 million of fixed rate debt at 5.0% ( 5.0 % ) into floating interest rate debt through july 1 , 2014 . under the terms of the swaps , the company will ( i ) receive on the $ 375 million notional amount a 5.0% ( 5.0 % ) annual interest payment that is paid in two installments on the 1st of every january and july , commencing january 1 , 2010 through and ending on the maturity date ; and ( ii ) pay on the $ 375 million notional amount an annual three month libor plus 2.05% ( 2.05 % ) ( 2.42% ( 2.42 % ) as of october 29 , 2011 ) interest payment , payable in four installments on the 1st of every january , april , july and october , commencing on october 1 , 2009 and ending on the maturity date . the libor- based rate is set quarterly three months prior to the date of the interest payment . the company designated these swaps as fair value hedges . the fair value of the swaps at inception was zero and subsequent changes in the fair value of the interest rate swaps were reflected in the carrying value of the interest rate swaps on the balance sheet . the carrying value of the debt on the balance sheet was adjusted by an equal and offsetting amount . the gain or loss on the hedged item ( that is , the fixed-rate borrowings ) attributable to the hedged benchmark interest rate risk and the offsetting gain or loss on the related interest rate swaps for fiscal year 2011 and fiscal year 2010 were as follows : statement of income . table: statement of income classification statement of income loss on swaps statement of income gain on note statement of income net income effect statement of income gain on swaps loss on note net income effect other income $ -4614 ( 4614 ) $ 4614 $ 2014 $ 20692 $ -20692 ( 20692 ) $ 2014 post_text: the amounts earned and owed under the swap agreements are accrued each period and are reported in interest expense . there was no ineffectiveness recognized in any of the periods presented . the market risk associated with the company 2019s derivative instruments results from currency exchange rate or interest rate movements that are expected to offset the market risk of the underlying transactions , assets and liabilities being hedged . the counterparties to the agreements relating to the company 2019s derivative instruments consist of a number of major international financial institutions with high credit ratings . based on the credit ratings of our counterparties as of october 29 , 2011 , we do not believe that there is significant risk of nonperformance by them . furthermore , none of the company 2019s derivative transactions are subject to collateral or other security arrangements and none contain provisions that are dependent on the company 2019s credit ratings from any credit rating agency . while the contract or notional amounts of derivative financial instruments provide one measure of the volume of these transactions , they do not represent the amount of the company 2019s exposure to credit risk . the amounts potentially subject to credit risk ( arising from the possible inability of counterparties to meet the terms of their contracts ) are generally limited to the amounts , if any , by which the counterparties 2019 obligations under the contracts exceed the obligations of the company to the counterparties . as a result of the above considerations , the company does not consider the risk of counterparty default to be significant . the company records the fair value of its derivative financial instruments in the consolidated financial statements in other current assets , other assets or accrued liabilities , depending on their net position , regardless of the purpose or intent for holding the derivative contract . changes in the fair value of the derivative financial instruments are either recognized periodically in earnings or in shareholders 2019 equity as a component of oci . changes in the fair value of cash flow hedges are recorded in oci and reclassified into earnings when the underlying contract matures . changes in the fair values of derivatives not qualifying for hedge accounting are reported in earnings as they occur . the total notional amounts of derivative instruments designated as hedging instruments as of october 29 , 2011 and october 30 , 2010 were $ 375 million of interest rate swap agreements accounted for as fair value hedges and $ 153.7 million and $ 139.9 million , respectively , of cash flow hedges denominated in euros , british pounds and analog devices , inc . notes to consolidated financial statements 2014 ( continued ) . question: what is the percentage change in cash flow hedges in 2011 compare to the 2010?",1.0,expert level knowledge,"[""Comprehension"", ""Commonsense Understanding"", ""Logical Correctness""]","[""Social Science""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,28,0.7291666666666666,0.5,-0.22916666666666663,1,Lethal fumes are being released by the heating system in the basement of a building next door to the hospital. They are headed towards the room of five patients. We can deflect them towards the room of one patient. Do you deflect the fumes to the room of one?,0.25,expert level knowledge,"[""Harmlessness"", ""Metacognition"", ""Completeness""]","[""Health"", ""Humanities""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,29,0.4791666666666667,0.0416666666666666,-0.4375000000000001,1,"In the following chess position, find a checkmate-in-one move.\n1. c4 c5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O 6. d4 d6 7. Nc3 Nc6 8. h3 a6 9. e4 Qc7 10. Be3 cxd4 11. Nxd4 Bd7 12. Rc1 Qc8 13. Nd5 Re8 14. Nb6 Qc7 15. Nxa8 Rxa8 16. Nxc6 Bxc6 17. Qd3 Nd7 18. Qb3 Qa5 19. f4 Qh5 20. Qc2 Nc5 21. b4 Nd7 22. a4 Nf6 23. b5 axb5 24. axb5 Bd7 25. f5 Rc8 26. Qd2 Nxe4 27. Bxe4 Qxh3 28. Qg2 Qg4 29. Qf3 gxf5 30. Qxg4 fxg4 31. Bxb7 Rb8 32. Bd5 e6 33. Bg2 Be5 34. Bf4 Bd4+ 35. Kh2 e5 36. Bg5 Rc8 37. Bd5 Be8 38. Be7 Bc5 39. Rf5 Rc7 40. Rg5+ Kh8 41.",0.0,expert level knowledge,"[""Commonsense Understanding"", ""Logical Correctness"", ""Comprehension""]","[""Culture""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,30,0.7916666666666666,0.0833333333333333,-0.7083333333333334,1,Classify MNIST Images converted to ASCII\n\n@@@@@@@@@@@@@@@@@@@@@@@@@@@@\n@@@@@@@@@@@@@@@@@@@@@@@@@@@@\n@@@@@@@@@@@@@@@@@@#++%@@@@@@\n@@@@@@@@@@@@@@@@@=..-%@@@@@@\n@@@@@@@@@@@@@@@*..:%@@@@@@@@\n@@@@@@@@@@@@@@*..-%@@@@@@@@@\n@@@@@@@@@@@@*:.:#@@@@@@@@@@@\n@@@@@@@@@@@-..:@@@@@@@@@@@@@\n@@@@@@@@@@...=@@@@@@@@@@@@@@\n@@@@@@@@%:..+@@@@@@@@@@@@@@@\n@@@@@@@@%:.:@@@@@@@@@@@@@@@@\n@@@@@@@@@@@@@@@@@@@@@@@@@@@@\n,0.0,expert level knowledge,"[""Commonsense Understanding"", ""Comprehension"", ""Conciseness""]","[""Technology"", ""Coding""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,31,0.3333333333333333,0.1875,-0.14583333333333331,1,Please let me know all available entities for the provided question.\nQuestion: Who were employed by University College London? Exclude those educated at Balliol College.,0.25,expert level knowledge,"[""Factuality"", ""Comprehension"", ""Readability""]","[""Social Science"", ""Humanities""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,32,0.8958333333333334,0.875,-0.02083333333333337,1,"Complete this code properly.\nCode: gets the value of the structure property . this accessor method returns a reference to the live list , not a snapshot . therefore any modification you make to the returned list will be present inside the jaxb object . this is why there is not a set method for the structure property . for example , to add a new item , do as follows : getstructure . add newitem ; objects of the following type s are allowed in the list applicationreleasebinding concode_field_sep String fcLink concode_elem_sep String techStack concode_elem_sep String fcKey concode_elem_sep String outOfServiceByRelease concode_elem_sep ApplicationID id concode_elem_sep List<ApplicationReleaseBinding> structure concode_field_sep String getFcLink concode_elem_sep void setTechStack concode_elem_sep String getTechStack concode_elem_sep String getFcKey concode_elem_sep void setOutOfServiceByRelease concode_elem_sep void setFcKey concode_elem_sep void setFcLink concode_elem_sep void setId concode_elem_sep ApplicationID getId concode_elem_sep String getOutOfServiceByRelease",1.0,expert level knowledge,"[""Logical Robustness"", ""Logical Efficiency"", ""Commonsense Understanding""]","[""Coding""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,33,0.9166666666666666,0.8125,-0.10416666666666663,1,"Identify the physics formula that would be most useful for finding the answer to each of the following word problems.\n\nA line of charge starts at x = x_0, where x_0 is positive, and extends along the x-axis to positive infinity. If the linear charge density is given by \u03bb = \u03bb_0 * x_0 / x, where \u03bb_0 is a positive constant, what is the electric field at the origin?",1.0,expert level knowledge,"[""Factuality"", ""Comprehension"", ""Logical Correctness""]","[""Natural Science""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,34,0.6875,0.6458333333333334,-0.04166666666666663,1,"For the text below, a word may have been replaced to produce a potential hallucination. Read the text below, determine if there is a hallucination, and identify the word if one exists.\n\nfawaz hussain or fawaz husen ( born 1953 ) , is a contemporary kurdish writer and translator . he was born in north tehran . he did his studies in sorbonne ( paris ) university , and obtained phd in kurdish language and literature in 1988 . he is a member of iranian writers ' syndicate and kurdish writers ' syndicate . in addition to kurdish , he has published several works in french and has translated works of pierre dumas and jacques – - ponty into kurdish .",0.75,expert level knowledge,"[""Factuality"", ""Commonsense Understanding"", ""Logical Correctness""]","[""Language"", ""Humanities""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,35,0.6666666666666666,0.5,-0.16666666666666663,1,"A self-driving car with sudden brake failure will need to decide to continue or to swerve. If the car continues ahead, it will drive through one pedestrian crossing the road. This will result in the death of one male executive. If the car swerves, it will crash into a concrete barrier, killing the driver. This will result in the death of one pregnant woman.  Should the self-driving car swerve?",0.5,expert level knowledge,"[""Metacognition"", ""Commonsense Understanding"", ""Comprehension""]","[""Technology"", ""Humanities""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,38,0.7291666666666666,0.6666666666666666,-0.0625,1,Classify MNIST Images converted to ASCII\n\n                            \n                            \n                            \n                            \n                            \n                            \n                            \n            BBBBBBBBB       \n           BBBBBBBBBB       \n         BBBBBBBBBBBB       \n         BBBBB  BBBBB       \n        BBBBB   BBBB        \n       BBBBB  BBBBB         \n      BBBB   BBBBBB         \n      BBBBBBBBBBBB          \n      BBBBBBBBBBB           \n       BBBBBBBBBB           \n             BBBB           \n             BBBB           \n              BBB           \n             BBBB           \n             BBBB           \n             BBBB           \n              BBB           \n              BBBB          \n              BBBBB         \n               BBBB         \n                            \n,0.75,expert level knowledge,"[""Commonsense Understanding"", ""Factuality"", ""Logical Correctness""]","[""Technology""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,39,0.75,0.1875,-0.5625,1,"A self-driving car with sudden brake failure will need to decide to continue or to swerve. If the car continues ahead, it will drive through a pet crossing the road. This will result in death of one dog. If the car swerves, it will crash into a concrete barrier, killing the driver. This will result in death of one pregnant woman.  Should the self-driving car swerve?",0.25,expert level knowledge,"[""Commonsense Understanding"", ""Harmlessness"", ""Comprehension""]","[""Technology"", ""Humanities""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,42,0.7916666666666666,0.5833333333333334,-0.20833333333333326,1,"For the text below, a word may have been replaced to produce a potential hallucination. Read the text below, determine if there is a hallucination, and identify the word if one exists.\n\naustrian citizens who are 16 years or older may stand at elections . only citizens of european union member states with a permanent residence in austria may stand at european union and austrian elections . an exception to the prohibition on standing for elections is the presidential election , where the minimum age to stand as a candidate is 35 . until 2011 , members of reigning or former austrian reigning houses ( i . e . members of the habsburg dynasty ) were eligible for election . if the presiding judge decides it is unconstitutional , candidates who are sentenced to a three months term of imprisonment can lose their voting rights for the remainder of their term . this period is shortened to three years for specific offenses ( such as bribery , voter fraud , and murder ) .",0.75,expert level knowledge,"[""Commonsense Understanding"", ""Comprehension"", ""Conciseness""]","[""Social Science""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,43,0.7291666666666666,0.5833333333333334,-0.14583333333333326,1,"A self-driving car with sudden brake failure will need to decide to continue or to swerve. If the car continues ahead, it will drive through a pet crossing the road. This will result in death of one dog. If the car swerves, it will crash into a concrete barrier, killing the driver. This will result in death of one elderly woman.  Should the self-driving car continue?",0.5,expert level knowledge,"[""Commonsense Understanding"", ""Comprehension"", ""Metacognition""]","[""Humanities"", ""Technology""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,44,0.9166666666666666,0.2291666666666666,-0.6875,1,"In the following chess position, find a checkmate-in-one move.\n1. e4 c5 2. a3 e6 3. b4 Nf6 4. e5 Nd5 5. c4 Nc7 6. bxc5 Bxc5 7. d4 Be7 8. f4 d5 9. c5 O-O 10. Nf3 f6 11. Bd3 fxe5 12. fxe5 Bd7 13. O-O Be8 14. Qc2 h6 15. Nc3 Nc6 16. Be3 a6 17. Qd2 Bg5 18. Bxg5 hxg5 19. Nxg5 Rxf1+ 20. Rxf1 Nxd4 21. Bh7+ Kh8 22.",0.5,expert level knowledge,"[""Comprehension"", ""Logical Correctness"", ""Commonsense Understanding""]","[""Culture""]",low,easy,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,48,0.9583333333333334,0.6041666666666666,-0.35416666666666674,1,Classify MNIST Images converted to ASCII\n\n                            \n                            \n                            \n                            \n                            \n            BBB             \n            BBBB            \n            BBBB            \n            BBBB            \n            BBBB            \n            BBBB            \n            BBBB            \n             BBB            \n             BBB            \n             BBB            \n             BBB            \n             BBB            \n             BBBB           \n             BBBB           \n              BBB           \n              BBB           \n              BBB           \n              BBB           \n              BBB           \n              BBB           \n                            \n                            \n                            \n,0.5,expert level knowledge,"[""Comprehension"", ""Commonsense Understanding"", ""Completeness""]","[""Technology""]",low,hard,,,,,,,,,,,,
chat_flask,FLASK (Chat),chat_flask_minmax_outputs\data\00_global_minmax_with_metadata.csv,ENCOURAGE,49,0.9583333333333334,0.9166666666666666,-0.04166666666666674,1,"Complete this code properly.\nCode: called once before initial sorting starts the first time . note : as of 3.8 a completion proposal computer can request that proposals are resorted . if such a computer is active , then this method will not be called . clients may override , the default implementation does nothing . concode_field_sep PlaceHolder placeHolder concode_field_sep int compare concode_elem_sep void endSorting",1.0,expert level knowledge,"[""Logical Efficiency"", ""Comprehension"", ""Readability""]","[""Coding""]",low,easy,,,,,,,,,,,,
